GT Program,Benchmark Info,Semantics,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,Input Space Size,Question Space Size,Avg. Answer Space Size per Question,Avg. Prediction Set Size,# Rounds,Time Per Round
(length (filter (curry le 0) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,31.776570540852845,21.32793895783834,4912,115,100,439,7.330357142857143,2.5057471264367814,9,"[5.38012466696091, 2.4143295839894563, 2.3468746659345925, 2.258134250063449, 1.5963941251393408, 1.4047246659174562, 1.7029470831621438, 1.3953980831429362, 1.3295478750951588]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,40.93456874997355,10.284269541036338,1048,29,100,445,7.330357142857143,2.5057471264367814,3,"[5.13915608311072, 3.327608000021428, 0.6305714580230415]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.5042183748446405,4.200716250110418,129,7,100,444,7.330357142857143,2.5057471264367814,4,"[2.9002291669603437, 0.5294989589601755, 0.2720289998687804, 0.17659950000233948]"
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.848902791040018,2.535998082952574,66,19,100,446,7.330357142857143,2.5057471264367814,2,"[1.3157959170639515, 0.42054200009442866]"
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,25.35016862489283,11.238442000001669,3238,17,100,445,7.330357142857143,2.5057471264367814,3,"[5.038934250129387, 4.667557165957987, 0.8104350829962641]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,73.21253224997781,22.512974667130038,9460,1,100,441,7.330357142857143,2.5057471264367814,7,"[11.308323625009507, 5.115160417044535, 5.064096957910806, 0.5133359578903764, 0.27745325001887977, 0.11813091696240008, 0.07265241700224578]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,2.8130149161443114,8.656206666026264,358,1,100,445,7.330357142857143,2.5057471264367814,3,"[5.55339120910503, 2.3258815410081297, 0.7341861252207309]"
(length (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,4.753126458032057,9.99569166591391,657,71,100,446,7.330357142857143,2.5057471264367814,2,"[3.858662541024387, 3.4527932088822126]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,20.787212084047496,2.5299285841174424,69,7,100,446,7.330357142857143,2.5057471264367814,2,"[1.950930125080049, 0.25276337494142354]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,21.031488958047703,33.52964950003661,388,32,100,433,7.330357142857143,2.5057471264367814,15,"[4.317180291051045, 1.4246219999622554, 0.9924482079222798, 0.8283019170630723, 0.8263250000309199, 0.7438912498764694, 0.9843702919315547, 1.3001712919212878, 1.6894627918954939, 1.7087614578194916, 2.1085646671708673, 2.8269478750880808, 2.883170167217031, 5.148482915945351, 4.847964792046696]"
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,5.5548092080280185,8.401630040956661,1681,58,100,446,7.330357142857143,2.5057471264367814,2,"[5.108554124832153, 1.1174540410283953]"
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,18.59539204183966,20.896950208814815,699,198,100,445,7.330357142857143,2.5057471264367814,3,"[3.9978066249750555, 3.8658514581620693, 4.188318833010271]"
(length (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,36.17758045787923,18.060960915870965,3553,59,100,444,7.330357142857143,2.5057471264367814,4,"[6.885445416904986, 5.207354292040691, 2.6681012918706983, 1.1279418328776956]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,2.061763167148456,5.393212916096672,193,60,100,447,7.330357142857143,2.5057471264367814,1,[3.1060902918688953]
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,19.428400334203616,0.8845230841543525,32,1,100,445,7.330357142857143,2.5057471264367814,3,"[0.5930449170991778, 0.17281783279031515, 0.07535349996760488]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,3.8558308749925345,13.770821791840717,5820,1,100,443,7.330357142857143,2.5057471264367814,5,"[6.7638261672109365, 3.4989822909701616, 2.415847749914974, 0.9045858338940889, 0.14367687492631376]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,5.550240040989593,0.2501629590988159,6,1,100,446,7.330357142857143,2.5057471264367814,2,"[0.15595466713421047, 0.05294874985702336]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,51.78581283404492,5.587008250178769,543,7,100,445,7.330357142857143,2.5057471264367814,3,"[4.683541000122204, 0.36012599989771843, 0.22186579112894833]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,7.442259916104376,14.657461874885485,176,43,100,446,7.330357142857143,2.5057471264367814,2,"[11.402542625088245, 1.4463539579883218]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,20.554251000052318,7.068180124973878,1966,6,100,446,7.330357142857143,2.5057471264367814,2,"[4.379647041903809, 2.430673874914646]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,87.62493212497793,12.607687541982159,1649,14,100,445,7.330357142857143,2.5057471264367814,3,"[6.477787834126502, 5.052529999986291, 0.46871883305720985]"
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,42.107509583001956,15.671035333070904,5203,94,100,445,7.330357142857143,2.5057471264367814,3,"[4.902628250187263, 5.3458454590290785, 1.7936843750067055]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,10.16432016598992,7.64654220896773,1405,21,100,447,7.330357142857143,2.5057471264367814,1,[6.771301125176251]
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,66.71918383310549,14.699253625003621,3515,71,100,445,7.330357142857143,2.5057471264367814,3,"[5.552825917024165, 3.574908999959007, 2.866549792001024]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,42.37951400014572,0.8545835001859814,11,7,100,446,7.330357142857143,2.5057471264367814,2,"[0.2594734171871096, 0.26898416690528393]"
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,4.300763207953423,21.83386050001718,9872,131,100,444,7.330357142857143,2.5057471264367814,4,"[4.748566000023857, 4.6678106661420316, 3.9516870838124305, 3.211619541980326]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,22.688520417083055,12.201073667034507,11161,1,100,442,7.330357142857143,2.5057471264367814,6,"[7.088324708165601, 4.290401208214462, 0.39781937515363097, 0.20488433283753693, 0.10084029193967581, 0.07118774997070432]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,3.1252731669228524,117.76037045801058,3220,61,100,445,7.330357142857143,2.5057471264367814,3,"[41.190429458161816, 41.69831933407113, 32.551633917028084]"
(fold max 0  (map (curry plus (apply pred_int input-img)) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,10.49330212478526,119.90692241699435,1407,4,100,430,7.330357142857143,2.5057471264367814,18,"[47.89042116701603, 43.93640204099938, 12.875474500004202, 2.3955619169864804, 1.161313750082627, 1.1198318749666214, 1.1111354168970138, 1.091148457955569, 1.0493331660982221, 1.0363954999484122, 1.0350845830980688, 1.0196342079434544, 0.8079451250378042, 0.7284949577879161, 0.7145597499329597, 0.6499027500394732, 0.5901336669921875, 0.5772890408989042]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 6) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,3.495570749975741,13.461635209154338,51,1,100,445,7.330357142857143,2.5057471264367814,3,"[12.239908708957955, 0.7065723750274628, 0.46788579202257097]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry mult 2)  (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,3.4108621671330184,105.2748084589839,4387,1,100,444,7.330357142857143,2.5057471264367814,4,"[40.564105374971405, 38.7145291659981, 25.312873667106032, 0.6394500418100506]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 2)  (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,3.038215707987547,51.18094312492758,2665,1,100,445,7.330357142857143,2.5057471264367814,3,"[42.062280708923936, 7.941074874950573, 1.1309019580949098]"
(fold plus 0 (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,11.561501333024353,70.52315912512131,679,7,100,443,7.330357142857143,2.5057471264367814,5,"[42.05100979213603, 17.037579708965495, 6.812948874896392, 2.493861500173807, 1.8100027090404183]"
(fold mult 1 (filter (curry le (apply pred_int input-img)) (map (curry mult 3) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,4.458317291922867,91.12001170800067,16849,1,100,446,7.330357142857143,2.5057471264367814,2,"[46.24777933303267, 44.824197500012815]"
(length (filter (curry le 8) (filter (curry ge 8) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,2.835007832851261,79.8243629578501,510,2,100,443,7.330357142857143,2.5057471264367814,5,"[37.013044707942754, 27.006597167113796, 13.579831416951492, 1.4368125000037253, 0.7146686660125852]"
(fold plus (apply pred_int input-img) (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,8.576656708028167,53.63452966720797,607,7,100,444,7.330357142857143,2.5057471264367814,4,"[43.808007000014186, 5.022509458009154, 2.479702582815662, 1.9732596669346094]"
(fold plus 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,3.3685148330405354,30.189797333907336,101,13,100,445,7.330357142857143,2.5057471264367814,3,"[22.895624458091334, 3.8479169581551105, 2.910876583075151]"
(fold max (apply pred_int input-img) (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,3.4182065001223236,204.28327116603032,2830,31,100,443,7.330357142857143,2.5057471264367814,5,"[46.559197375085205, 46.453252624953166, 48.20965824997984, 47.6673399170395, 14.068922083126381]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,7.543148499913514,47.688967749942094,997,6,100,446,7.330357142857143,2.5057471264367814,2,"[45.56482620886527, 1.845445458078757]"
(length (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,21.156060917070135,72.6996178328991,2601,6,100,444,7.330357142857143,2.5057471264367814,4,"[40.06318120798096, 26.975249582901597, 3.311065665911883, 2.099912374978885]"
(fold mult 1 (map (curry mult 7) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,5.73409887496382,5.313777332892641,22,10,100,447,7.330357142857143,2.5057471264367814,1,[4.8901053331792355]
(length (filter (curry ge 4) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,2.4865158749744296,6.262755625182763,22,2,100,445,7.330357142857143,2.5057471264367814,3,"[4.029507375089452, 1.43659908301197, 0.7218301249668002]"
(fold max 0 (filter (curry le 2) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,3.131029250100255,94.50304862507619,1544,26,100,444,7.330357142857143,2.5057471264367814,4,"[40.7775831669569, 41.18586245807819, 6.295493582962081, 5.236507625086233]"
(fold plus 0 (filter (curry ge 8) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,3.202824209118262,205.95512599986978,989,41,100,438,7.330357142857143,2.5057471264367814,10,"[43.04929708293639, 36.42849704204127, 17.22017512493767, 15.835234249942005, 15.643052333034575, 15.582006250042468, 15.359802542021498, 15.16843962483108, 15.204869834007695, 14.939624042017385]"
(fold max 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,3.155997999943793,112.51186783378944,892,51,100,444,7.330357142857143,2.5057471264367814,4,"[43.25018437509425, 43.69412316684611, 12.461085957940668, 11.024498832877725]"
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,3.437547542154789,10.988673584070057,34,2,100,444,7.330357142857143,2.5057471264367814,4,"[7.013438625028357, 2.100967084057629, 1.226226583123207, 0.5706032919697464]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,3.284261583117768,104.36886587482877,4156,94,100,445,7.330357142857143,2.5057471264367814,3,"[40.63431266602129, 40.45966933388263, 19.638696082867682]"
(fold mult 1 (map_imgs pred_int input-list)),,CCE,SmartLabelNoUB,True,5.036480207927525,59.48136758292094,250,31,100,446,7.330357142857143,2.5057471264367814,2,"[42.20273641590029, 15.976743291830644]"
(fold max 0 (map_imgs pred_int input-list)),,CCE,SmartLabelNoUB,True,4.0044787498191,171.80711595807225,4569,131,100,444,7.330357142857143,2.5057471264367814,4,"[43.88485304196365, 43.382751000113785, 43.01721379091032, 35.82350366585888]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,3.046802207827568,48.08809758420102,4921,6,100,445,7.330357142857143,2.5057471264367814,3,"[42.84516975004226, 3.3605212499387562, 1.6316979171242565]"
(length (filter (curry le 0) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,5.6832118751481175,180.25777562498115,4912,115,100,439,7.330357142857143,2.5057471264367814,9,"[42.87424562498927, 25.307639917125925, 23.05169070791453, 18.57050137477927, 16.87676029209979, 16.603731541894376, 14.548911083023995, 12.46772029181011, 8.453151165973395]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,5.93315879185684,76.96134341601282,1047,29,100,444,7.330357142857143,2.5057471264367814,4,"[43.65837337519042, 18.984673833008856, 7.0995614170096815, 6.084185749990866]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,2.94721637503244,36.786230749916285,124,7,100,444,7.330357142857143,2.5057471264367814,4,"[26.044203917030245, 5.840868290979415, 2.7456034580245614, 1.8309989168774337]"
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,2.6919755002018064,19.22032062499784,66,19,100,446,7.330357142857143,2.5057471264367814,2,"[14.18873866694048, 4.231750500155613]"
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,8.842052832944319,97.63439354207367,3238,17,100,445,7.330357142857143,2.5057471264367814,3,"[44.71521587483585, 44.70202570804395, 7.500542332883924]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,19.213911375030875,133.04875487508252,9454,1,100,441,7.330357142857143,2.5057471264367814,7,"[44.07881483412348, 40.55490129208192, 40.96513520902954, 4.209299125010148, 1.9140796249266714, 0.8537204170133919, 0.42242287495173514]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,2.79245641711168,70.68277641711757,358,1,100,445,7.330357142857143,2.5057471264367814,3,"[38.64574904204346, 25.37605941691436, 6.617803958943114]"
(length (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,2.928301166044548,80.8679055001121,657,71,100,446,7.330357142857143,2.5057471264367814,2,"[38.976934999926016, 39.17895233305171]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,4.774356291862205,18.29248629207723,69,7,100,446,7.330357142857143,2.5057471264367814,2,"[15.36844399990514, 2.594052042113617]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,5.148956499993801,163.28958095796406,388,32,100,433,7.330357142857143,2.5057471264367814,15,"[47.40059674996883, 15.89313245890662, 9.313091583084315, 8.987790082814172, 8.712690332904458, 8.242265874985605, 8.162548834225163, 8.10846812510863, 7.748245291179046, 7.713271958054975, 7.627131208078936, 7.6378579589072615, 7.486350875115022, 4.827835625037551, 4.518456083023921]"
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,2.9431302500888705,54.115251291077584,1680,58,100,446,7.330357142857143,2.5057471264367814,2,"[40.30106325005181, 11.651554916985333]"
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,5.232803750084713,141.8550003329292,699,198,100,445,7.330357142857143,2.5057471264367814,3,"[44.834087792085484, 44.1187261659652, 44.06930929212831]"
(length (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,9.221176708117127,117.68655929202214,3545,59,100,444,7.330357142857143,2.5057471264367814,4,"[44.15830233297311, 38.72127366694622, 21.79966145916842, 10.831377707887441]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,2.54268587497063,37.607783374842256,193,60,100,447,7.330357142857143,2.5057471264367814,1,[35.36582979187369]
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,3.183884833008051,8.918393000029027,32,1,100,445,7.330357142857143,2.5057471264367814,3,"[6.494377417024225, 1.7307927501387894, 0.6498001250438392]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,3.1046036661136895,116.1955219169613,5820,1,100,443,7.330357142857143,2.5057471264367814,5,"[42.383653125027195, 38.60158683406189, 25.919827833073214, 7.78872700012289, 1.457596959080547]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,3.180144250160083,1.6496825418435037,6,1,100,446,7.330357142857143,2.5057471264367814,2,"[1.19475575000979, 0.413876875070855]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,11.275249500060454,48.179314291104674,543,7,100,445,7.330357142857143,2.5057471264367814,3,"[42.672518458915874, 3.3711724581662565, 1.81420254195109]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,3.728122333995998,54.1754963749554,176,43,100,446,7.330357142857143,2.5057471264367814,2,"[36.982086916221306, 15.389653250109404]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,4.021820208057761,65.17336120898835,1966,6,100,446,7.330357142857143,2.5057471264367814,2,"[40.20657699997537, 24.710963665973395]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,12.996327040949836,89.40563937509432,1649,14,100,445,7.330357142857143,2.5057471264367814,3,"[47.772907624952495, 37.828167791944, 3.2013195420149714]"
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,8.137654040940106,106.3747745838482,5201,94,100,445,7.330357142857143,2.5057471264367814,3,"[42.55343708302826, 40.17301983293146, 19.988466958049685]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,6.025216542184353,43.99595429212786,1405,21,100,447,7.330357142857143,2.5057471264367814,1,[43.12079145782627]
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,14.61876641609706,114.34595062490553,3510,71,100,444,7.330357142857143,2.5057471264367814,4,"[44.15736741689034, 39.10841741692275, 14.561219624942169, 13.77763233310543]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,7.163624875014648,4.750773166073486,11,7,100,446,7.330357142857143,2.5057471264367814,2,"[2.564712875057012, 1.8550500418059528]"
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,CCE,SmartLabelNoUB,True,4.406978500075638,168.6554467920214,9871,131,100,444,7.330357142857143,2.5057471264367814,4,"[44.529558084206656, 44.90695783402771, 43.104104542173445, 30.75994833302684]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,CCE,SmartLabelNoUB,True,5.57499779202044,92.36880183289759,11161,1,100,442,7.330357142857143,2.5057471264367814,6,"[43.51287049986422, 43.0283548750449, 3.0266730000730604, 1.4896800839342177, 0.8268724579829723, 0.4360442499164492]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SelectRandom,True,3.175748582929373,5.74895616620779,3220,61,100,430,7.330357142857143,2.5057471264367814,18,"[2.24452729197219, 0.2514227908104658, 0.14992516697384417, 0.11422812496311963, 0.1287466660141945, 0.06521933316253126, 0.046793999848887324, 0.06366270803846419, 0.061519334092736244, 0.055861292174085975, 0.055716624949127436, 0.06958933314308524, 0.06697608297690749, 0.0668731250334531, 0.07396095804870129, 0.04862491716630757, 0.04872316704131663, 0.05288575007580221]"
