GT Program,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",cars,CCE-NoAbs,0.325,1.4437218444228461,52.52129877652659,SmartLabelNoUB,True,780.5595420002937,70.00100175663829,213,1,1,[69.8727516233921],"[('cars/biking-away_4672030207_o.jpg', {'406'}), ('cars/bike-carousel-at-car-free-dc_3945578551_o.jpg', {'252', '250', '251'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', set())]"
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",cars,CCE-NoAbs,0.325,1.4452601633524993,52.86027041758841,SmartLabelNoUB,True,5.710648879408836,142.4940524622798,70,1,2,"[70.3473459482193, 72.07889934629202]","[('cars/colorful-bike_5834774314_o.jpg', {'529'}), ('cars/fries-va_5150047198_o.jpg', {'599', '598'}), ('cars/foldy-bike-at-aqueduct_4730059859_o.jpg', {'560'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'367', '363', '365', '368', '366', '364', '370', '369'})]"
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",cars,CCE-NoAbs,0.325,1.4467518665570116,53.18897019073926,SmartLabelNoUB,True,396.99475944787264,872.9997500069439,1356,49,13,"[102.82263196632266, 93.7167754098773, 84.330875556916, 71.84366950392723, 65.76485317200422, 62.38244612514973, 61.82556017488241, 59.556577902287245, 59.02782556414604, 58.32702348008752, 55.919591810554266, 55.86858707666397, 37.71690954267979]","[('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'315'}), ('cars/bill-line-national-parks-spokesperson-on-a-bike_6189270083_o.jpg', {'439'}), ('cars/trail-use_6970595853_o.jpg', set()), ('cars/44929498572_0b602cb182_c.jpg', {'177'}), ('cars/sycophants_5739861473_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/bike-dc_3906452651_o.jpg', {'274'}), ('cars/biker-in-blue_1496965137_o.jpg', {'294'}), ('cars/bikes_3938109841_o.jpg', {'357', '358'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'377', '376'}), ('cars/bob-at-the-tidal-basin_3006015262_o.jpg', set())]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",cars,CCE-NoAbs,0.325,1.4481990413076578,53.50785803036322,SmartLabelNoUB,True,43.65390867739916,331.75548780709505,8488,1,3,"[116.42148414254189, 103.43977020680904, 111.79012681171298]","[('cars/foldy-bikes_3981720975_o.jpg', {'575', '576'}), ('cars/pose_5739852401_o.jpg', {'885'}), ('cars/43420571660_864dc92875_c.jpg', set()), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', set()), ('cars/bikes_3938109841_o.jpg', {'359'})]"
"Union[IsObject(Cat), IsObject(Face)]",cats,CCE-NoAbs,0.325,1.4541611611179244,52.76645066025119,SmartLabelNoUB,True,1.6598427705466747,10.367598868906498,7498,1,3,"[7.600514959543943, 1.5879073478281498, 1.1701605170965195]","[('cats/n02870880_9461.JPEG', {'636'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_14813.JPEG', {'103', '102', '104'}), ('cats/n02121808_246.JPEG', {'302', '301'}), ('cats/n02121808_28174.JPEG', {'350'})]"
"Union[IsObject(Cat), EyesOpen]",cats,CCE-NoAbs,0.325,1.4599504658612268,52.046533358838055,SmartLabelNoUB,True,1.0431384295225143,67.51699894294143,7498,203,14,"[7.4459693022072315, 5.915480345487595, 5.735643781721592, 5.714450679719448, 5.740065522491932, 5.66193712875247, 5.899805326014757, 4.537545297294855, 4.528489284217358, 4.404792971909046, 3.2789202742278576, 2.548494167625904, 2.676550604403019, 1.5630666464567184]","[('cats/n02121808_2112.JPEG', {'251'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_14813.JPEG', {'103', '102'}), ('cats/n02121808_246.JPEG', {'302', '301'}), ('cats/n02121808_18978.JPEG', {'208', '210'}), ('cats/n02121808_10623.JPEG', {'15'}), ('cats/n02121808_15006.JPEG', set()), ('cats/n02121808_17449.JPEG', {'168', '169', '170', '171'}), ('cats/n02121808_11057.JPEG', set()), ('cats/n02121808_2659.JPEG', set()), ('cats/n02121808_4140.JPEG', {'427'})]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",cats,CCE-NoAbs,0.325,1.4655743618975776,51.34718512317958,SmartLabelNoUB,True,1.0416309759020805,57.341498393565416,7498,1,9,"[7.4525513388216496, 6.521218717098236, 6.4535629861056805, 6.534793965518475, 6.5287875309586525, 6.437600299715996, 6.384530700743198, 10.860160671174526, 0.1498204842209816]","[('cats/n02121808_3442.JPEG', {'374'}), ('cats/n02121808_2623.JPEG', {'326'}), ('cats/n02121808_14813.JPEG', {'102'}), ('cats/n02121808_11141.JPEG', set()), ('cats/n02121808_10793.JPEG', set()), ('cats/n02121808_10623.JPEG', {'15'}), ('cats/n02121808_246.JPEG', set()), ('cats/n02121808_27205.JPEG', {'340'}), ('cats/n02121808_17449.JPEG', {'170'}), ('cats/cats.jpg', {'1'})]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",cats,CCE-NoAbs,0.325,1.4710398383272707,50.667536837821345,SmartLabelNoUB,True,7.772379491478205,30.852038081735373,7582,1,4,"[10.222488850355148, 7.266063887625933, 6.863767001777887, 6.474734902381897]","[('cats/n02121808_52.JPEG', {'515', '516'}), ('cats/n02121808_16252.JPEG', {'138', '136'}), ('cats/n02121808_14813.JPEG', set()), ('cats/n02121808_11141.JPEG', set())]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,CCE-NoAbs,0.325,1.4702217930043904,50.79128914150025,SmartLabelNoUB,TIMEOUT,119.71266586706042,2400.000086285174,167,7,35,"[222.2528366036713, 157.96197579056025, 117.78422265872359, 110.2724374011159, 105.93163954094052, 104.62361603602767, 104.1121039018035, 99.554975643754, 71.5532239638269, 68.3681754283607, 61.44802234694362, 53.40895462036133, 52.44894074648619, 51.47629814967513, 51.35797404125333, 51.40108569711447, 49.34965582564473, 49.31240112707019, 49.08066011220217, 48.84285735711455, 48.56837188452482, 48.56678933277726, 48.26642256230116, 48.15972210466862, 48.13688696548343, 48.1388975828886, 48.132432997226715, 46.398815959692, 46.29661210998893, 46.258322048932314, 46.288089245557785, 46.296083725988865, 46.30103921890259, 46.28306310251355, 46.2517787925899]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'699'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'72', '71'}), ('festival/aaron_rodriguez_treefort2017-199_34007489525_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-142_33878222941_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1342'}), ('festival/peter_lovera_treefort2017-208_33960657786_o Medium.jpeg', {'2107'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'631'}), ('festival/aaron_rodriguez_treefort2017-89_33966815306_o Medium.jpeg', {'904'}), ('festival/matthew-wordell-treefort2016-1832_25921089260_o Medium.jpeg', {'1213'}), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1295', '1296'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6376_33591720450_o Medium.jpeg', {'1893'})]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",festival,CCE-NoAbs,0.325,1.4694261598821368,50.911650971105765,SmartLabelNoUB,True,12.51637253165245,0.16439467296004295,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1053', '1047'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'285'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",festival,CCE-NoAbs,0.325,1.4686520303577817,51.028759778289505,SmartLabelNoUB,True,56.53546583279967,334.7704827412963,127,1,2,"[222.92759792879224, 111.62137025222182]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1421', '1422', '1423', '1420'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'717'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1317', '1316', '1314', '1315', '1313', '1312'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'31', '32', '33', '30'})]"
