GT Program,Type,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",Search,cars,CCE-NoAbs,0.35,1.4265380298076900,43.04364283161600,SmartLabelNoUB,TRUE,86.38371124491100,260.0713039264080,981,1,4,"[72.09810822829604, 74.95903258770704, 57.42510952800512, 55.501363679766655]","[('cars/smartbikes--farragut-square_2733925626_o.jpg', {'990', '989'}), ('cars/foldy-bike-at-aqueduct_4730059859_o.jpg', {'620'}), ('cars/9127573526_1e2be02f74_c.jpg', set()), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', set()), ('cars/foldy-bike_4078193508_o.jpg', {'629'}), ('cars/biking-at-hains-point_3994789631_o.jpg', {'417'})]"
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",Search,cars,CCE-NoAbs,0.35,1.4279946305769700,43.267434922273000,SmartLabelNoUB,TRUE,796.6086485423150,140.43440224602800,970,1,2,"[71.738056037575, 68.60168278217316]","[('cars/biking-away_4672030207_o.jpg', {'434'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', {'290'}), ('cars/foldy-bike_4078193508_o.jpg', {'629'}), ('cars/bike-carousel-at-car-free-dc_3945578551_o.jpg', {'280', '278', '279'})]"
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",Search,cars,CCE-NoAbs,0.35,1.4294064128610500,43.48434110244830,SmartLabelNoUB,TRUE,5.8763392977416500,0.048498451709747300,1,1,0,[],"[('cars/colorful-bike_5834774314_o.jpg', {'557'}), ('cars/biker-in-blue_1458867877_o.jpg', {'310', '309'})]"
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",Edit,cars,CCE-NoAbs,0.35,1.4307754138637900,43.694674368072700,SmartLabelNoUB,TRUE,401.1838699951770,606.5029525458810,1904,33,18,"[75.18611845001578, 68.26404521241784, 58.07054145634174, 56.1341573856771, 46.445797089487314, 37.89806530252099, 33.633887339383364, 33.152116771787405, 32.284462701529264, 25.067971415817738, 23.341944485902786, 18.105256967246532, 16.644144769757986, 16.293116495013237, 16.12797649949789, 16.0539564602077, 16.018995627760887, 15.949941083788872]","[('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'343'}), ('cars/bill-line-national-parks-spokesperson-on-a-bike_6189270083_o.jpg', {'467'}), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/44929498572_0b602cb182_c.jpg', {'205'}), ('cars/sycophants_5739861473_o.jpg', set()), ('cars/bike-dc_3906452651_o.jpg', {'302'}), ('cars/biking-in-georgetown_3990959345_o.jpg', {'439'}), ('cars/foldy-bikes_3981720975_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'404', '405'}), ('cars/classic-car-rally-2008_2938842248_o.jpg', set())]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",Search,cars,CCE-NoAbs,0.35,1.4321035491649600,43.89872902875320,SmartLabelNoUB,TRUE,45.32421036064630,135.22514614835400,6868,1,2,"[66.85031442716718, 68.29735102131963]","[('cars/foldy-bikes_3981720975_o.jpg', {'635', '636'}), ('cars/pose_5739852401_o.jpg', {'945'}), ('cars/biker-in-blue_1496965137_o.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'403'})]"
"Union[IsObject(Cat), IsObject(Face)]",Edit,cats,CCE-NoAbs,0.35,1.4381892356854400,43.29794033773060,SmartLabelNoUB,TRUE,3.235038224607710,32.42905020713810,12912,1,6,"[10.030489291995764, 5.370910100638866, 5.487526174634695, 5.460303947329521, 5.481048822402954, 0.5900900736451149]","[('cats/n02870880_9461.JPEG', {'636'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_246.JPEG', {'301', '302'}), ('cats/n02121808_111.JPEG', {'26', '28'}), ('cats/n02121808_12520.JPEG', {'51'}), ('cats/n02121808_4140.JPEG', {'427'}), ('cats/n02121808_14813.JPEG', {'103', '104', '102'}), ('cats/n02121808_28174.JPEG', {'350'})]"
"Union[IsObject(Cat), EyesOpen]",Search,cats,CCE-NoAbs,0.35,1.444098525495190,42.71456581166510,SmartLabelNoUB,TRUE,1.9670689068734600,44.02374463155870,12912,56,7,"[9.755764234811068, 5.337210338562727, 5.469317387789488, 5.544662915170193, 5.5579684637486935, 5.505284644663334, 5.535331416875124]","[('cats/n02121808_2112.JPEG', {'251'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_246.JPEG', {'301', '302'}), ('cats/n02121808_111.JPEG', {'26'}), ('cats/n02121808_4140.JPEG', {'427'}), ('cats/n02121808_14813.JPEG', {'103', '102'}), ('cats/n02121808_10623.JPEG', {'15'}), ('cats/n02121808_18978.JPEG', {'210', '208'})]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",Search,cats,CCE-NoAbs,0.35,1.4498389784532400,42.14785912920160,SmartLabelNoUB,TRUE,1.9880891032517000,33.185666896402800,12912,1,8,"[9.584291532635689, 5.826026506721973, 5.677272479981184, 5.664988584816456, 5.853278640657663, 0.19123798236250877, 0.1886797659099102, 0.18282418325543404]","[('cats/n02121808_3442.JPEG', {'374'}), ('cats/n02121808_2623.JPEG', {'326'}), ('cats/n02121808_246.JPEG', set()), ('cats/n02121808_14813.JPEG', {'102'}), ('cats/n02121808_10623.JPEG', {'15'}), ('cats/n02121808_10793.JPEG', set()), ('cats/cats.jpg', {'1'}), ('cats/n02121808_111.JPEG', {'26'}), ('cats/n02121808_14.JPEG', {'85'})]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",Edit,cats,CCE-NoAbs,0.35,1.4554177285110500,41.59711601525810,SmartLabelNoUB,TRUE,14.641756605356900,36.56875289231540,13198,1,5,"[11.97878897562623, 6.531232945621014, 6.010223779827356, 6.004430215805769, 6.021142281591892]","[('cats/n02121808_52.JPEG', {'516', '515'}), ('cats/n02121808_16252.JPEG', {'138', '136'}), ('cats/n02121808_14813.JPEG', set()), ('cats/n02121808_10331.JPEG', set()), ('cats/n02121808_11141.JPEG', set())]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",Edit,festival,CCE-NoAbs,0.35,1.4545581772692900,41.74751267720840,SmartLabelNoUB,TIMEOUT,116.48786762356800,2400.000181812790,164,7,48,"[183.71442576870322, 104.5260559655726, 86.8174106143415, 85.3888696283102, 81.94429173320532, 59.26965735480189, 56.660576187074184, 50.69813168421388, 44.43491484224796, 43.57598511502147, 43.42440099269152, 43.19200139120221, 43.20720460265875, 41.46589357033372, 41.4856656268239, 41.49744125455618, 41.47854172810912, 41.45704482868314, 41.4394845366478, 41.41897914558649, 41.451534163206816, 41.425758481025696, 41.46993396803737, 41.45738201960921, 41.482996482402086, 41.4731743671, 41.46602001041174, 41.427595403045416, 41.48242834210396, 41.40935851633549, 41.43775404244661, 41.432944126427174, 41.446278404444456, 41.429328460246325, 41.47417712211609, 41.46175127848983, 41.47087025269866, 41.470172204077244, 41.46975499764085, 41.466583140194416, 41.47082268819213, 41.437750820070505, 41.43038150295615, 41.42244393751025, 41.42208066955209, 41.42033714056015, 41.47400610521436, 41.5036995112896]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'714'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'71', '72'}), ('festival/aaron_rodriguez_treefort2017-230_33877627921_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1401'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'646'}), ('festival/aaron_rodriguez_treefort2017-89_33966815306_o Medium.jpeg', {'940'}), ('festival/matthew-wordell-treefort2016-1832_25921089260_o Medium.jpeg', {'1249'}), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1331', '1332'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set())]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",Search,festival,CCE-NoAbs,0.35,1.4537221753766200,41.893788882666800,SmartLabelNoUB,TRUE,13.251158624887500,0.14072633534669900,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1083', '1089'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'300'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",Edit,festival,CCE-NoAbs,0.35,1.4529087681296900,42.03611167716700,SmartLabelNoUB,TRUE,31.241742309182900,292.75328877568200,127,1,2,"[196.32357716932893, 96.23860003426671]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1480', '1481', '1479', '1482'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'732'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1352', '1349', '1348', '1350', '1351', '1353'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'30', '33', '31', '32'})]"
